ccode,country,cname,cmark,year,wars,war,warl,onset,durest,aim,ended,ethwar,waryrs,sdwars,sdonset,colwars,colonset,cowwars,cowonset,cowwarl,sdwarl,colwarl
481,GABON,GABON,0,1988,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
481,GABON,GABON,0,1989,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
481,GABON,GABON,0,1990,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
481,GABON,GABON,0,1991,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
481,GABON,GABON,0,1992,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
481,GABON,GABON,0,1993,0,0,0,0,,,,,,0,0,0,0,,,0,0,0
481,GABON,GABON,0,1994,0,0,0,0,,,,,,0,0,0,0,,,,0,0
481,GABON,GABON,0,1995,0,0,0,0,,,,,,0,0,0,0,,,,0,0
481,GABON,GABON,0,1996,0,0,0,0,,,,,,0,0,0,0,,,,0,0
481,GABON,GABON,0,1997,0,0,0,0,,,,,,0,0,0,0,,,,0,0
481,GABON,GABON,0,1998,0,0,0,0,,,,,,0,0,0,0,,,,0,0
481,GABON,GABON,0,1999,0,0,0,0,,,,,,0,0,0,0,,,,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,1,1960,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1961,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1962,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1963,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1964,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1965,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1966,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1967,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1968,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1969,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1970,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1971,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1972,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1973,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1974,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1975,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1976,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1977,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1978,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1979,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1980,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1981,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1982,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1983,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1984,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1985,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1986,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1987,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1988,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1989,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1990,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1991,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1992,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1993,0,0,0,0,,,,,,0,0,0,0,,,0,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1994,0,0,0,0,,,,,,0,0,0,0,,,,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1995,0,0,0,0,,,,,,1,1,0,0,,,,0,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1996,1,1,0,1,2,1,1,2,1996-97,1,0,0,0,,,,1,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1997,1,1,1,0,,,,,,1,0,0,0,,,,1,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1998,0,0,1,0,,,,,,0,0,0,0,,,,1,0
482,CENTRAL AFRICAN REP.,CENTRAL ,0,1999,0,0,0,0,,,,,,0,0,0,0,,,,0,0
483,CHAD,CHAD,1,1960,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
483,CHAD,CHAD,0,1961,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
483,CHAD,CHAD,0,1962,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
483,CHAD,CHAD,0,1963,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
483,CHAD,CHAD,0,1964,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
483,CHAD,CHAD,0,1965,1,1,0,1,35,1,0,2,1965-  ,1,1,0,0,0,0,0,0,0
483,CHAD,CHAD,0,1966,1,1,1,0,,,,,,1,0,0,0,0,0,0,1,0
483,CHAD,CHAD,0,1967,1,1,1,0,,,,,,1,0,0,0,0,0,0,1,0
483,CHAD,CHAD,0,1968,1,1,1,0,,,,,,1,0,0,0,0,0,0,1,0
483,CHAD,CHAD,0,1969,1,1,1,0,,,,,,1,0,0,0,0,0,0,1,0
483,CHAD,CHAD,0,1970,1,1,1,0,,,,,,1,0,0,0,0,0,0,1,0
483,CHAD,CHAD,0,1971,1,1,1,0,,,,,,1,0,0,0,0,0,0,1,0
483,CHAD,CHAD,0,1972,1,1,1,0,,,,,,1,0,0,0,0,0,0,1,0
483,CHAD,CHAD,0,1973,1,1,1,0,,,,,,1,0,0,0,0,0,0,1,0
483,CHAD,CHAD,0,1974,1,1,1,0,,,,,,1,0,0,0,0,0,0,1,0
483,CHAD,CHAD,0,1975,1,1,1,0,,,,,,1,0,0,0,0,0,0,1,0
483,CHAD,CHAD,0,1976,1,1,1,0,,,,,,1,0,0,0,0,0,0,1,0
483,CHAD,CHAD,0,1977,1,1,1,0,,,,,,1,0,0,0,0,0,0,1,0
483,CHAD,CHAD,0,1978,1,1,1,0,,,,,,1,0,0,0,0,0,0,1,0
483,CHAD,CHAD,0,1979,1,1,1,0,,,,,,1,0,0,0,0,0,0,1,0
483,CHAD,CHAD,0,1980,1,1,1,0,,,,,,1,1,1,1,1,1,0,1,0
483,CHAD,CHAD,0,1981,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
483,CHAD,CHAD,0,1982,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
483,CHAD,CHAD,0,1983,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
483,CHAD,CHAD,0,1984,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
483,CHAD,CHAD,0,1985,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
483,CHAD,CHAD,0,1986,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
483,CHAD,CHAD,0,1987,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
483,CHAD,CHAD,0,1988,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
483,CHAD,CHAD,0,1989,1,1,1,0,,,,,,1,0,0,0,0,0,1,1,1
483,CHAD,CHAD,0,1990,1,1,1,0,,,,,,1,0,0,0,0,0,0,1,0
483,CHAD,CHAD,0,1991,1,1,1,0,,,,,,1,0,0,0,0,0,0,1,0
483,CHAD,CHAD,0,1992,1,1,1,0,,,,,,1,0,0,0,0,0,0,1,0
483,CHAD,CHAD,0,1993,1,1,1,0,,,,,,1,0,0,0,,,0,1,0
483,CHAD,CHAD,0,1994,2,1,1,1,5,2,1,2,1994-98,1,0,0,0,,,,1,0
483,CHAD,CHAD,0,1995,2,1,1,0,,,,,,0,0,0,0,,,,1,0
483,CHAD,CHAD,0,1996,2,1,1,0,,,,,,0,0,0,0,,,,0,0
483,CHAD,CHAD,0,1997,2,1,1,0,,,,,,0,0,0,0,,,,0,0
483,CHAD,CHAD,0,1998,2,1,1,0,,,,,,0,0,0,0,,,,0,0
483,CHAD,CHAD,0,1999,1,1,1,0,,,,,,0,0,0,0,,,,0,0
484,CONGO,CONGO,1,1960,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1961,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1962,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1963,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1964,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1965,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1966,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1967,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1968,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1969,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1970,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1971,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1972,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1973,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1974,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1975,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1976,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1977,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1978,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1979,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1980,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1981,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1982,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1983,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1984,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1985,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1986,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1987,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1988,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1989,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1990,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1991,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1992,0,0,0,0,,,,,,1,1,0,0,0,0,0,0,0
484,CONGO,CONGO,0,1993,0,0,0,0,,,,,,1,0,0,0,,,0,1,0
484,CONGO,CONGO,0,1994,0,0,0,0,,,,,,1,0,0,0,,,,1,0
484,CONGO,CONGO,0,1995,0,0,0,0,,,,,,1,0,0,0,,,,1,0
484,CONGO,CONGO,0,1996,0,0,0,0,,,,,,1,0,0,0,,,,1,0
484,CONGO,CONGO,0,1997,0,0,0,0,,,,,,0,0,1,1,,,,1,0
484,CONGO,CONGO,0,1998,1,1,0,1,2,1,1,1,1998-99,0,0,1,0,,,,0,1
484,CONGO,CONGO,0,1999,1,1,1,0,,,,,,0,0,1,0,,,,0,1
490,DEM. REP. CONGO,DEM. REP,1,1960,1,1,0,1,6,2,1,1,1960-65,1,1,1,1,1,1,0,0,0
490,DEM. REP. CONGO,DEM. REP,0,1961,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
490,DEM. REP. CONGO,DEM. REP,0,1962,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
490,DEM. REP. CONGO,DEM. REP,0,1963,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
490,DEM. REP. CONGO,DEM. REP,0,1964,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
490,DEM. REP. CONGO,DEM. REP,0,1965,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
490,DEM. REP. CONGO,DEM. REP,0,1966,0,0,1,0,,,,,,0,0,0,0,0,0,1,1,1
490,DEM. REP. CONGO,DEM. REP,0,1967,0,0,0,0,,,,,,1,1,0,0,0,0,0,0,0
490,DEM. REP. CONGO,DEM. REP,0,1968,0,0,0,0,,,,,,0,0,0,0,0,0,0,1,0
490,DEM. REP. CONGO,DEM. REP,0,1969,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
490,DEM. REP. CONGO,DEM. REP,0,1970,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
490,DEM. REP. CONGO,DEM. REP,0,1971,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
490,DEM. REP. CONGO,DEM. REP,0,1972,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
490,DEM. REP. CONGO,DEM. REP,0,1973,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
490,DEM. REP. CONGO,DEM. REP,0,1974,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
490,DEM. REP. CONGO,DEM. REP,0,1975,0,0,0,0,,,,,,1,1,0,0,0,0,0,0,0
490,DEM. REP. CONGO,DEM. REP,0,1976,0,0,0,0,,,,,,1,0,0,0,0,0,0,1,0
490,DEM. REP. CONGO,DEM. REP,0,1977,1,1,0,1,2,1,1,1,1977-78,1,0,0,0,0,0,0,1,0
490,DEM. REP. CONGO,DEM. REP,0,1978,1,1,1,0,,,,,,1,0,0,0,0,0,0,1,0
490,DEM. REP. CONGO,DEM. REP,0,1979,0,0,1,0,,,,,,1,0,0,0,0,0,0,1,0
490,DEM. REP. CONGO,DEM. REP,0,1980,0,0,0,0,,,,,,0,0,0,0,0,0,0,1,0
490,DEM. REP. CONGO,DEM. REP,0,1981,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
490,DEM. REP. CONGO,DEM. REP,0,1982,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
490,DEM. REP. CONGO,DEM. REP,0,1983,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
490,DEM. REP. CONGO,DEM. REP,0,1984,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
490,DEM. REP. CONGO,DEM. REP,0,1985,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
490,DEM. REP. CONGO,DEM. REP,0,1986,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
490,DEM. REP. CONGO,DEM. REP,0,1987,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
490,DEM. REP. CONGO,DEM. REP,0,1988,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
490,DEM. REP. CONGO,DEM. REP,0,1989,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
490,DEM. REP. CONGO,DEM. REP,0,1990,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
490,DEM. REP. CONGO,DEM. REP,0,1991,0,0,0,0,,,,,,0,0,1,1,0,0,0,0,0
490,DEM. REP. CONGO,DEM. REP,0,1992,0,0,0,0,,,,,,0,0,1,0,0,0,0,0,1
490,DEM. REP. CONGO,DEM. REP,0,1993,0,0,0,0,,,,,,0,0,1,0,,,0,0,1
490,DEM. REP. CONGO,DEM. REP,0,1994,0,0,0,0,,,,,,0,0,1,0,,,,0,1
490,DEM. REP. CONGO,DEM. REP,0,1995,0,0,0,0,,,,,,0,0,1,0,,,,0,1
490,DEM. REP. CONGO,DEM. REP,0,1996,1,1,0,1,2,1,1,1,1996-97,1,1,1,0,,,,0,1
490,DEM. REP. CONGO,DEM. REP,0,1997,1,1,1,0,,,,,,1,0,1,1,,,,1,1
490,DEM. REP. CONGO,DEM. REP,0,1998,1,1,1,1,2,1,0,1,1998-  ,0,0,1,0,,,,1,1
490,DEM. REP. CONGO,DEM. REP,0,1999,1,1,1,0,,,,,,0,0,1,0,,,,0,1
500,UGANDA,UGANDA,1,1962,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
500,UGANDA,UGANDA,0,1963,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
500,UGANDA,UGANDA,0,1964,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
500,UGANDA,UGANDA,0,1965,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
500,UGANDA,UGANDA,0,1966,0,0,0,0,,,,,,1,1,1,1,1,1,0,0,0
500,UGANDA,UGANDA,0,1967,0,0,0,0,,,,,,0,0,0,0,0,0,1,1,1
500,UGANDA,UGANDA,0,1968,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
500,UGANDA,UGANDA,0,1969,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
500,UGANDA,UGANDA,0,1970,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
500,UGANDA,UGANDA,0,1971,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
500,UGANDA,UGANDA,0,1972,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
500,UGANDA,UGANDA,0,1973,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
500,UGANDA,UGANDA,0,1974,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
500,UGANDA,UGANDA,0,1975,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
500,UGANDA,UGANDA,0,1976,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
500,UGANDA,UGANDA,0,1977,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
500,UGANDA,UGANDA,0,1978,0,0,0,0,,,,,,1,1,0,0,0,0,0,0,0
500,UGANDA,UGANDA,0,1979,0,0,0,0,,,,,,1,0,0,0,0,0,0,1,0
500,UGANDA,UGANDA,0,1980,0,0,0,0,,,,,,1,1,1,1,1,1,0,1,0
500,UGANDA,UGANDA,0,1981,1,1,0,1,7,1,1,2,1981-87,1,0,1,0,1,0,1,1,1
500,UGANDA,UGANDA,0,1982,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
500,UGANDA,UGANDA,0,1983,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
500,UGANDA,UGANDA,0,1984,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
500,UGANDA,UGANDA,0,1985,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
500,UGANDA,UGANDA,0,1986,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
500,UGANDA,UGANDA,0,1987,1,1,1,0,,,,,,0,0,1,0,1,0,1,1,1
500,UGANDA,UGANDA,0,1988,0,0,1,0,,,,,,0,0,1,0,1,0,1,0,1
500,UGANDA,UGANDA,0,1989,0,0,0,0,,,,,,0,0,0,0,0,0,1,0,1
500,UGANDA,UGANDA,0,1990,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
500,UGANDA,UGANDA,0,1991,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
500,UGANDA,UGANDA,0,1992,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
500,UGANDA,UGANDA,0,1993,1,1,0,1,7,1,0,2,1993-  ,0,0,0,0,,,0,0,0
500,UGANDA,UGANDA,0,1994,1,1,1,0,,,,,,0,0,0,0,,,,0,0
500,UGANDA,UGANDA,0,1995,1,1,1,0,,,,,,0,0,0,0,,,,0,0
500,UGANDA,UGANDA,0,1996,1,1,1,0,,,,,,0,0,0,0,,,,0,0
500,UGANDA,UGANDA,0,1997,1,1,1,0,,,,,,0,0,0,0,,,,0,0
500,UGANDA,UGANDA,0,1998,1,1,1,0,,,,,,0,0,0,0,,,,0,0
500,UGANDA,UGANDA,0,1999,1,1,1,0,,,,,,0,0,0,0,,,,0,0
501,KENYA,KENYA,1,1963,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1964,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1965,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1966,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1967,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1968,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1969,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1970,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1971,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1972,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1973,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1974,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1975,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1976,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1977,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1978,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1979,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1980,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1981,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1982,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1983,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1984,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1985,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1986,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1987,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1988,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1989,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1990,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1991,0,0,0,0,,,,,,1,1,0,0,0,0,0,0,0
501,KENYA,KENYA,0,1992,0,0,0,0,,,,,,1,0,0,0,0,0,0,1,0
501,KENYA,KENYA,0,1993,0,0,0,0,,,,,,1,0,0,0,,,0,1,0
501,KENYA,KENYA,0,1994,0,0,0,0,,,,,,0,0,0,0,,,,1,0
501,KENYA,KENYA,0,1995,0,0,0,0,,,,,,0,0,0,0,,,,0,0
501,KENYA,KENYA,0,1996,0,0,0,0,,,,,,0,0,0,0,,,,0,0
501,KENYA,KENYA,0,1997,0,0,0,0,,,,,,0,0,0,0,,,,0,0
501,KENYA,KENYA,0,1998,0,0,0,0,,,,,,0,0,0,0,,,,0,0
501,KENYA,KENYA,0,1999,0,0,0,0,,,,,,0,0,0,0,,,,0,0
510,TANZANIA,TANZANIA,1,1961,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
510,TANZANIA,TANZANIA,0,1962,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
510,TANZANIA,TANZANIA,0,1963,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
510,TANZANIA,TANZANIA,0,1964,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
510,TANZANIA,TANZANIA,0,1965,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
510,TANZANIA,TANZANIA,0,1966,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
510,TANZANIA,TANZANIA,0,1967,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
510,TANZANIA,TANZANIA,0,1968,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
510,TANZANIA,TANZANIA,0,1969,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
510,TANZANIA,TANZANIA,0,1970,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
510,TANZANIA,TANZANIA,0,1971,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
510,TANZANIA,TANZANIA,0,1972,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
510,TANZANIA,TANZANIA,0,1973,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
510,TANZANIA,TANZANIA,0,1974,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
510,TANZANIA,TANZANIA,0,1975,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
510,TANZANIA,TANZANIA,0,1976,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
510,TANZANIA,TANZANIA,0,1977,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
510,TANZANIA,TANZANIA,0,1978,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
510,TANZANIA,TANZANIA,0,1979,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
510,TANZANIA,TANZANIA,0,1980,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
510,TANZANIA,TANZANIA,0,1981,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
