ccode,country,cmark,year,gdpen,gdptype,gdpenl,lgdpenl1,Oil
712,MONGOLIA,0,1958,1.1670001,4,1.095,6.9985094,0
712,MONGOLIA,0,1959,1.257,4,1.1670001,7.0621915,0
712,MONGOLIA,0,1960,1.274,4,1.257,7.1364832,0
712,MONGOLIA,0,1961,1.352,4,1.274,7.1499166,0
712,MONGOLIA,0,1962,1.42,4,1.352,7.2093401,0
712,MONGOLIA,0,1963,1.429,4,1.42,7.2584124,0
712,MONGOLIA,0,1964,1.38,4,1.429,7.26473,0
712,MONGOLIA,0,1965,1.529,4,1.38,7.2298388,0
712,MONGOLIA,0,1966,1.525,4,1.529,7.3323693,0
712,MONGOLIA,0,1967,1.584,4,1.525,7.3297496,0
712,MONGOLIA,0,1968,1.665,4,1.584,7.3677087,0
712,MONGOLIA,0,1969,1.723,4,1.665,7.4175806,0
712,MONGOLIA,0,1970,1.806,4,1.723,7.4518223,0
712,MONGOLIA,0,1971,1.86,4,1.806,7.4988699,0
712,MONGOLIA,0,1972,1.925,4,1.86,7.5283318,0
712,MONGOLIA,0,1973,1.9809999,4,1.925,7.5626812,0
712,MONGOLIA,0,1974,2.0469999,4,1.9809999,7.5913572,0
712,MONGOLIA,0,1975,2.119,4,2.0469999,7.6241307,0
712,MONGOLIA,0,1976,2.204,4,2.119,7.6586995,0
712,MONGOLIA,0,1977,2.3150001,4,2.204,7.698029,0
712,MONGOLIA,0,1978,2.4449999,4,2.3150001,7.7471652,0
712,MONGOLIA,0,1979,2.536,4,2.4449999,7.8018003,0
712,MONGOLIA,0,1980,2.6500001,4,2.536,7.8383431,0
712,MONGOLIA,0,1981,1.5730307,2,2.6500001,7.8823147,0
712,MONGOLIA,0,1982,1.6552945,2,1.573,7.3607593,0
712,MONGOLIA,0,1983,1.70374,2,1.655,7.4117341,0
712,MONGOLIA,0,1984,1.758,0,1.704,7.4405813,0
712,MONGOLIA,0,1985,1.858,0,1.758,7.4719319,0
712,MONGOLIA,0,1986,1.906,0,1.858,7.527256,0
712,MONGOLIA,0,1987,1.855,0,1.906,7.552762,0
712,MONGOLIA,0,1988,1.886,0,1.855,7.52564,0
712,MONGOLIA,0,1989,2.0079999,0,1.886,7.5422134,0
712,MONGOLIA,0,1990,1.842,0,2.0079999,7.6048946,0
712,MONGOLIA,0,1991,1.6437645,2,1.842,7.5186071,0
712,MONGOLIA,0,1992,1.4638203,2,1.6440001,7.4047441,0
712,MONGOLIA,0,1993,1.3980404,2,1.464,7.288805,0
712,MONGOLIA,0,1994,1.4092574,2,1.398,7.2428269,0
712,MONGOLIA,0,1995,1.4774455,2,1.409,7.2508183,0
712,MONGOLIA,0,1996,1.4936293,2,1.477,7.29807,0
712,MONGOLIA,0,1997,1.5353385,2,1.494,7.3089643,0
712,MONGOLIA,0,1998,1.5724299,2,1.535,7.3365064,0
712,MONGOLIA,0,1999,1.6047891,2,1.572,7.3603773,0
713,TAIWAN,1,1949,.773,3,.773,6.650279,0
713,TAIWAN,0,1950,.72100002,3,.773,6.650279,0
713,TAIWAN,0,1951,.88499999,0,.72100002,6.5806394,0
713,TAIWAN,0,1952,.97600001,0,.88499999,6.7855878,0
713,TAIWAN,0,1953,1.029,0,.97600001,6.8834624,0
713,TAIWAN,0,1954,1.087,0,1.029,6.9363427,0
713,TAIWAN,0,1955,1.1160001,0,1.087,6.9911771,0
713,TAIWAN,0,1956,1.1289999,0,1.1160001,7.0175061,0
713,TAIWAN,0,1957,1.148,0,1.1289999,7.0290875,0
713,TAIWAN,0,1958,1.188,0,1.148,7.0457764,0
713,TAIWAN,0,1959,1.226,0,1.188,7.0800266,0
713,TAIWAN,0,1960,1.256,0,1.226,7.1115122,0
713,TAIWAN,0,1961,1.298,0,1.256,7.1356874,0
713,TAIWAN,0,1962,1.355,0,1.298,7.1685801,0
713,TAIWAN,0,1963,1.42,0,1.355,7.2115569,0
713,TAIWAN,0,1964,1.5420001,0,1.42,7.2584124,0
713,TAIWAN,0,1965,1.66,0,1.5420001,7.3408356,0
713,TAIWAN,0,1966,1.735,0,1.66,7.4145727,0
713,TAIWAN,0,1967,1.883,0,1.735,7.4587626,0
713,TAIWAN,0,1968,1.95,0,1.883,7.5406218,0
713,TAIWAN,0,1969,2.0190001,0,1.95,7.5755849,0
713,TAIWAN,0,1970,2.188,0,2.0190001,7.6103578,0
713,TAIWAN,0,1971,2.392,0,2.188,7.690743,0
713,TAIWAN,0,1972,2.6259999,0,2.392,7.7798853,0
713,TAIWAN,0,1973,2.914,0,2.6259999,7.8732171,0
713,TAIWAN,0,1974,3.003,0,2.914,7.977282,0
713,TAIWAN,0,1975,3.0420001,0,3.003,8.0073671,0
713,TAIWAN,0,1976,3.345,0,3.0420001,8.0202703,0
713,TAIWAN,0,1977,3.5699999,0,3.345,8.115222,0
713,TAIWAN,0,1978,3.9200001,0,3.5699999,8.1803207,0
713,TAIWAN,0,1979,4.2480001,0,3.9200001,8.2738466,0
713,TAIWAN,0,1980,4.4590001,0,4.2480001,8.3542032,0
713,TAIWAN,0,1981,4.5929999,0,4.4590001,8.4026794,0
713,TAIWAN,0,1982,4.6420002,0,4.5929999,8.4322891,0
713,TAIWAN,0,1983,4.902,0,4.6420002,8.4429007,0
713,TAIWAN,0,1984,5.2940001,0,4.902,8.4973984,0
713,TAIWAN,0,1985,5.4489999,0,5.2940001,8.5743294,0
713,TAIWAN,0,1986,5.901,0,5.4489999,8.6031876,0
713,TAIWAN,0,1987,6.598,0,5.901,8.6828775,0
713,TAIWAN,0,1988,7.1690001,0,6.598,8.7945223,0
713,TAIWAN,0,1989,7.7210002,0,7.1690001,8.8775215,0
713,TAIWAN,0,1990,8.0629997,0,7.7210002,8.9516993,0
713,TAIWAN,0,1991,8.5830002,2,8.0629997,8.9950409,0
713,TAIWAN,0,1992,9.0830002,2,8.5830002,9.057539,0
713,TAIWAN,0,1993,9.5699997,2,9.0830002,9.1141596,0
713,TAIWAN,0,1994,10.098,2,9.5699997,9.1663885,0
713,TAIWAN,0,1995,10.61,2,10.098,9.2200928,0
713,TAIWAN,0,1996,11.127,2,10.61,9.2695522,0
713,TAIWAN,0,1997,11.729,2,11.127,9.3171301,0
713,TAIWAN,0,1998,12.181,2,11.729,9.3698196,0
713,TAIWAN,0,1999,12.84504,2,12.181,9.4076328,0
731,N. KOREA,1,1948,,,,,0
731,N. KOREA,0,1949,1.076,4,,,0
731,N. KOREA,0,1950,1.03,4,1.076,6.9810057,0
731,N. KOREA,0,1951,.69599998,4,1.03,6.937314,0
731,N. KOREA,0,1952,.67000002,4,.69599998,6.5453496,0
731,N. KOREA,0,1953,.68900001,4,.67000002,6.5072775,0
731,N. KOREA,0,1954,.917,4,.68900001,6.5352411,0
731,N. KOREA,0,1955,1.099,4,.917,6.8211074,0
731,N. KOREA,0,1956,1.176,4,1.099,7.0021558,0
731,N. KOREA,0,1957,1.263,4,1.176,7.0698743,0
731,N. KOREA,0,1958,1.353,4,1.263,7.1412449,0
731,N. KOREA,0,1959,1.46,4,1.353,7.2100797,0
731,N. KOREA,0,1960,1.546,4,1.46,7.2861919,0
731,N. KOREA,0,1961,1.601,4,1.546,7.3434262,0
731,N. KOREA,0,1962,1.676,4,1.601,7.3783836,0
731,N. KOREA,0,1963,1.724,4,1.676,7.4241652,0
731,N. KOREA,0,1964,1.799,4,1.724,7.4524026,0
731,N. KOREA,0,1965,1.934,4,1.799,7.4949861,0
731,N. KOREA,0,1966,2.0510001,4,1.934,7.5673456,0
731,N. KOREA,0,1967,2.1240001,4,2.0510001,7.6260829,0
731,N. KOREA,0,1968,2.256,4,2.1240001,7.6610565,0
731,N. KOREA,0,1969,2.276,4,2.256,7.7213488,0
731,N. KOREA,0,1970,2.3469999,4,2.276,7.730175,0
731,N. KOREA,0,1971,2.5880001,4,2.3469999,7.7608933,0
731,N. KOREA,0,1972,2.49,4,2.5880001,7.8586407,0
731,N. KOREA,0,1973,2.582,4,2.49,7.8200378,0
731,N. KOREA,0,1974,2.6530001,4,2.582,7.8563194,0
731,N. KOREA,0,1975,2.7349999,4,2.6530001,7.8834462,0
731,N. KOREA,0,1976,2.79,4,2.7349999,7.9138865,0
731,N. KOREA,0,1977,2.868,4,2.79,7.9337969,0
731,N. KOREA,0,1978,2.937,4,2.868,7.96137,0
731,N. KOREA,0,1979,2.983,4,2.937,7.9851441,0
731,N. KOREA,0,1980,3.0650001,4,2.983,8.0006847,0
731,N. KOREA,0,1981,3.1140001,4,3.0650001,8.0278025,0
731,N. KOREA,0,1982,3.175,4,3.1140001,8.043663,0
731,N. KOREA,0,1983,3.2920001,4,3.175,8.0630627,0
731,N. KOREA,0,1984,3.355,4,3.2920001,8.0992508,0
731,N. KOREA,0,1985,3.448,4,3.355,8.118207,0
731,N. KOREA,0,1986,3.523,4,3.448,8.1455498,0
731,N. KOREA,0,1987,3.579,4,3.523,8.1670685,0
731,N. KOREA,0,1988,4.0650001,4,3.579,8.1828384,0
731,N. KOREA,0,1989,4.1869998,4,4.0650001,8.3101692,0
731,N. KOREA,0,1990,4.2719998,4,4.1869998,8.3397398,0
731,N. KOREA,0,1991,4.3590002,4,4.2719998,8.3598375,0
731,N. KOREA,0,1992,,,4.3590002,8.3799982,0
731,N. KOREA,0,1993,,,,,0
731,N. KOREA,0,1994,,,,,0
731,N. KOREA,0,1995,,,,,0
731,N. KOREA,0,1996,,,,,0
731,N. KOREA,0,1997,,,,,0
731,N. KOREA,0,1998,,,,,0
731,N. KOREA,0,1999,,,,,0
732,"KOREA, S.",1,1949,.50700003,3,.50700003,6.2285109,0
732,"KOREA, S.",0,1950,.60600001,3,.50700003,6.2285109,0
732,"KOREA, S.",0,1951,.65100002,3,.60600001,6.4068799,0
732,"KOREA, S.",0,1952,.667,3,.65100002,6.4785094,0
732,"KOREA, S.",0,1953,.796,0,.667,6.50279,0
732,"KOREA, S.",0,1954,.81699997,0,.796,6.6795993,0
732,"KOREA, S.",0,1955,.87900001,0,.81699997,6.7056389,0
732,"KOREA, S.",0,1956,.88200003,0,.87900001,6.7787848,0
732,"KOREA, S.",0,1957,.92699999,0,.88200003,6.7821922,0
732,"KOREA, S.",0,1958,.926,0,.92699999,6.8319535,0
732,"KOREA, S.",0,1959,.92000002,0,.926,6.8308744,0
732,"KOREA, S.",0,1960,.90399998,0,.92000002,6.8243737,0
732,"KOREA, S.",0,1961,.91799998,0,.90399998,6.8068295,0
732,"KOREA, S.",0,1962,.92799997,0,.91799998,6.8221974,0
732,"KOREA, S.",0,1963,.98900002,0,.92799997,6.8330317,0
732,"KOREA, S.",0,1964,1.024,0,.98900002,6.8966942,0
732,"KOREA, S.",0,1965,1.058,0,1.024,6.9314718,0
732,"KOREA, S.",0,1966,1.163,0,1.058,6.9641356,0
732,"KOREA, S.",0,1967,1.214,0,1.163,7.0587583,0
732,"KOREA, S.",0,1968,1.3380001,0,1.214,7.101676,0
732,"KOREA, S.",0,1969,1.457,0,1.3380001,7.1989312,0
732,"KOREA, S.",0,1970,1.6799999,0,1.457,7.2841349,0
732,"KOREA, S.",0,1971,1.8150001,0,1.6799999,7.426549,0
732,"KOREA, S.",0,1972,1.845,0,1.8150001,7.5038409,0
732,"KOREA, S.",0,1973,2.066,0,1.845,7.5202346,0
732,"KOREA, S.",0,1974,2.2360001,0,2.066,7.6333694,0
732,"KOREA, S.",0,1975,2.323,0,2.2360001,7.7124438,0
732,"KOREA, S.",0,1976,2.5580001,0,2.323,7.7506146,0
732,"KOREA, S.",0,1977,2.78,0,2.5580001,7.846981,0
732,"KOREA, S.",0,1978,3.0829999,0,2.78,7.9302063,0
732,"KOREA, S.",0,1979,3.3210001,0,3.0829999,8.033658,0
732,"KOREA, S.",0,1980,3.0929999,0,3.3210001,8.1080208,0
732,"KOREA, S.",0,1981,3.2119999,0,3.0929999,8.0368967,0
732,"KOREA, S.",0,1982,3.395,0,3.2119999,8.0746489,0
732,"KOREA, S.",0,1983,3.7119999,0,3.395,8.1300592,0
732,"KOREA, S.",0,1984,4.0050001,0,3.7119999,8.219326,0
732,"KOREA, S.",0,1985,4.217,0,4.0050001,8.2952986,0
732,"KOREA, S.",0,1986,4.6220002,0,4.217,8.346879,0
732,"KOREA, S.",0,1987,5.0799999,0,4.6220002,8.4385824,0
732,"KOREA, S.",0,1988,5.6069999,0,5.0799999,8.5330667,0
732,"KOREA, S.",0,1989,6.0929999,0,5.6069999,8.6317711,0
732,"KOREA, S.",0,1990,6.6729999,0,6.0929999,8.7148962,0
732,"KOREA, S.",0,1991,7.2509999,0,6.6729999,8.8058252,0
732,"KOREA, S.",0,1992,7.5761166,2,7.2509999,8.888895,0
732,"KOREA, S.",0,1993,7.9208636,2,7.5760002,8.9327564,0
732,"KOREA, S.",0,1994,8.4977655,2,7.921,8.9772558,0
732,"KOREA, S.",0,1995,9.1442385,2,8.4980001,9.0475588,0
732,"KOREA, S.",0,1996,9.6436014,2,9.1440001,9.1208792,0
732,"KOREA, S.",0,1997,10.028641,2,9.6440001,9.1740503,0
732,"KOREA, S.",0,1998,9.2693138,2,10.029,9.2132006,0
732,"KOREA, S.",0,1999,10.164009,2,9.2690001,9.1344643,0
740,JAPAN,1,1945,,,,,0
740,JAPAN,0,1946,,,,,0
740,JAPAN,0,1947,,,,,0
740,JAPAN,0,1948,,,,,0
740,JAPAN,0,1949,,,,,0
740,JAPAN,0,1950,1.4299999,0,,,0
740,JAPAN,0,1951,1.61,0,1.4299999,7.2654295,0
740,JAPAN,0,1952,1.7410001,0,1.61,7.3839893,0
740,JAPAN,0,1953,1.832,0,1.7410001,7.4622149,0
740,JAPAN,0,1954,1.913,0,1.832,7.5131636,0
740,JAPAN,0,1955,2.053,0,1.913,7.556428,0
740,JAPAN,0,1956,2.188,0,2.053,7.6270576,0
740,JAPAN,0,1957,2.3299999,0,2.188,7.690743,0
740,JAPAN,0,1958,2.4360001,0,2.3299999,7.7536235,0
740,JAPAN,0,1959,2.6289999,0,2.4360001,7.7981124,0
740,JAPAN,0,1960,2.954,0,2.6289999,7.8743587,0
740,JAPAN,0,1961,3.3510001,0,2.954,7.9909153,0
740,JAPAN,0,1962,3.5539999,0,3.3510001,8.1170139,0
740,JAPAN,0,1963,3.8859999,0,3.5539999,8.1758289,0
740,JAPAN,0,1964,4.3429999,0,3.8859999,8.2651358,0
740,JAPAN,0,1965,4.4910002,0,4.3429999,8.3763208,0
740,JAPAN,0,1966,4.9239998,0,4.4910002,8.409831,0
740,JAPAN,0,1967,5.4169998,0,4.9239998,8.5018768,0
740,JAPAN,0,1968,6.0760002,0,5.4169998,8.5972977,0
740,JAPAN,0,1969,6.6729999,0,6.0760002,8.7121019,0
740,JAPAN,0,1970,7.3070002,0,6.6729999,8.8058252,0
740,JAPAN,0,1971,7.5100002,0,7.3070002,8.8965883,0
740,JAPAN,0,1972,8.0190001,0,7.5100002,8.9239912,0
740,JAPAN,0,1973,8.5389996,0,8.0190001,8.9895687,0
740,JAPAN,0,1974,8.2950001,0,8.5389996,9.0523996,0
740,JAPAN,0,1975,8.3809996,0,8.2950001,9.0234079,0
740,JAPAN,0,1976,8.6780005,0,8.3809996,9.0337229,0
740,JAPAN,0,1977,8.9960003,0,8.6780005,9.0685463,0
740,JAPAN,0,1978,9.3400002,0,8.9960003,9.1045351,0
740,JAPAN,0,1979,9.7559996,0,9.3400002,9.1420612,0
740,JAPAN,0,1980,10.072,0,9.7559996,9.1856375,0
740,JAPAN,0,1981,10.38,0,10.072,9.217515,0
740,JAPAN,0,1982,10.635,0,10.38,9.2476358,0
740,JAPAN,0,1983,10.841,0,10.635,9.2719059,0
740,JAPAN,0,1984,11.24,0,10.841,9.291091,0
740,JAPAN,0,1985,11.771,0,11.24,9.3272343,0
740,JAPAN,0,1986,11.996,0,11.771,9.373394,0
740,JAPAN,0,1987,12.43,0,11.996,9.3923283,0
740,JAPAN,0,1988,13.156,0,12.43,9.4278679,0
740,JAPAN,0,1989,13.706,0,13.156,9.4846334,0
740,JAPAN,0,1990,14.331,0,13.706,9.525589,0
740,JAPAN,0,1991,14.936,0,14.331,9.5701799,0
740,JAPAN,0,1992,15.105,0,14.936,9.6115294,0
740,JAPAN,0,1993,15.11469,2,15.105,9.6227808,0
740,JAPAN,0,1994,15.160412,2,15.115,9.6234226,0
740,JAPAN,0,1995,15.324797,2,15.16,9.6264429,0
740,JAPAN,0,1996,16.057491,2,15.325,9.6372271,0
740,JAPAN,0,1997,16.270769,2,16.056999,9.6839304,0
740,JAPAN,0,1998,15.822547,2,16.271,9.6971254,0
740,JAPAN,0,1999,15.834603,2,15.823,9.6691914,0
750,INDIA,1,1947,.58899999,3,.58899999,6.3784261,0
750,INDIA,0,1948,.59299999,3,.58899999,6.3784261,0
750,INDIA,0,1949,.588,3,.59299999,6.3851943,0
750,INDIA,0,1950,.58999997,0,.588,6.3767271,0
750,INDIA,0,1951,.60799998,0,.58999997,6.3801227,0
750,INDIA,0,1952,.61699998,0,.60799998,6.4101748,0
750,INDIA,0,1953,.64099997,0,.61699998,6.4248691,0
750,INDIA,0,1954,.66600001,0,.64099997,6.4630294,0
750,INDIA,0,1955,.67199999,0,.66600001,6.5012898,0
750,INDIA,0,1956,.68900001,0,.67199999,6.5102582,0
750,INDIA,0,1957,.68900001,0,.68900001,6.5352411,0
750,INDIA,0,1958,.71799999,0,.68900001,6.5352411,0
750,INDIA,0,1959,.71700001,0,.71799999,6.5764694,0
750,INDIA,0,1960,.76599997,0,.71700001,6.5750756,0
750,INDIA,0,1961,.75099999,0,.76599997,6.6411819,0
750,INDIA,0,1962,.75999999,0,.75099999,6.6214056,0
750,INDIA,0,1963,.815,0,.75999999,6.6333184,0
750,INDIA,0,1964,.847,0,.815,6.7031879,0
750,INDIA,0,1965,.75099999,0,.847,6.7417006,0
750,INDIA,0,1966,.653,0,.75099999,6.6214056,0
750,INDIA,0,1967,.69800001,0,.653,6.4815769,0
750,INDIA,0,1968,.72500002,0,.69800001,6.5482192,0
750,INDIA,0,1969,.759,0,.72500002,6.5861716,0
750,INDIA,0,1970,.80199999,0,.759,6.6320019,0
750,INDIA,0,1971,.80800003,0,.80199999,6.6871085,0
750,INDIA,0,1972,.78600001,0,.80800003,6.694562,0
750,INDIA,0,1973,.78600001,0,.78600001,6.6669569,0
750,INDIA,0,1974,.76499999,0,.78600001,6.6669569,0
750,INDIA,0,1975,.815,0,.76499999,6.6398759,0
750,INDIA,0,1976,.81199998,0,.815,6.7031879,0
750,INDIA,0,1977,.85699999,0,.81199998,6.6995006,0
750,INDIA,0,1978,.88200003,0,.85699999,6.753438,0
750,INDIA,0,1979,.83700001,0,.88200003,6.7821922,0
750,INDIA,0,1980,.88200003,0,.83700001,6.7298241,0
750,INDIA,0,1981,.90799999,0,.88200003,6.7821922,0
750,INDIA,0,1982,.93599999,0,.90799999,6.8112445,0
750,INDIA,0,1983,.986,0,.93599999,6.8416157,0
750,INDIA,0,1984,1.008,0,.986,6.8936563,0
750,INDIA,0,1985,1.05,0,1.008,6.9157233,0
750,INDIA,0,1986,1.092,0,1.05,6.9565454,0
750,INDIA,0,1987,1.123,0,1.092,6.9957662,0
750,INDIA,0,1988,1.204,0,1.123,7.0237589,0
750,INDIA,0,1989,1.235,0,1.204,7.0934048,0
750,INDIA,0,1990,1.2640001,0,1.235,7.1188264,0
750,INDIA,0,1991,1.251,0,1.2640001,7.1420364,0
750,INDIA,0,1992,1.2819999,0,1.251,7.1316986,0
750,INDIA,0,1993,1.3217039,2,1.2819999,7.1561766,0
750,INDIA,0,1994,1.3948059,2,1.322,7.186677,0
750,INDIA,0,1995,1.4760982,2,1.395,7.2405105,0
750,INDIA,0,1996,1.5515809,2,1.476,7.2971573,0
750,INDIA,0,1997,1.5941548,2,1.552,7.3470297,0
750,INDIA,0,1998,1.6718078,2,1.594,7.3740988,0
750,INDIA,0,1999,1.7486284,2,1.6720001,7.4216609,0
760,BHUTAN,1,1971,.354,3,.354,5.869297,0
760,BHUTAN,0,1972,.37099999,3,.354,5.869297,0
760,BHUTAN,0,1973,.38800001,3,.37099999,5.9162021,0
760,BHUTAN,0,1974,.40599999,3,.38800001,5.9610052,0
760,BHUTAN,0,1975,.428,3,.40599999,6.0063534,0
760,BHUTAN,0,1976,.44800001,3,.428,6.059123,0
760,BHUTAN,0,1977,.47099999,3,.44800001,6.1047931,0
760,BHUTAN,0,1978,.49000001,3,.47099999,6.1548581,0
760,BHUTAN,0,1979,.51599997,3,.49000001,6.1944056,0
760,BHUTAN,0,1980,.53369576,2,.51599997,6.2461066,0
760,BHUTAN,0,1981,.57596654,2,.53399998,6.2798257,0
760,BHUTAN,0,1982,.59426683,2,.57599998,6.3560495,0
760,BHUTAN,0,1983,.63112336,2,.59399998,6.3873286,0
760,BHUTAN,0,1984,.66375077,2,.63099998,6.4475012,0
760,BHUTAN,0,1985,.67199999,0,.66399997,6.4979067,0
760,BHUTAN,0,1986,.72360402,2,.67199999,6.5102582,0
760,BHUTAN,0,1987,.83863336,2,.72399998,6.5842443,0
760,BHUTAN,0,1988,.82859558,2,.83899999,6.7317739,0
760,BHUTAN,0,1989,.84526986,2,.829,6.7197323,0
760,BHUTAN,0,1990,.89141935,2,.84500003,6.739656,0
760,BHUTAN,0,1991,.89810282,2,.89099997,6.7928152,0
760,BHUTAN,0,1992,.90990615,2,.898,6.8002844,0
760,BHUTAN,0,1993,.9355489,2,.91000003,6.8133416,0
760,BHUTAN,0,1994,.98192513,2,.93599999,6.8411336,0
760,BHUTAN,0,1995,1.0186654,2,.98199999,6.8895149,0
760,BHUTAN,0,1996,1.043433,2,1.0190001,6.9262486,0
760,BHUTAN,0,1997,1.0920589,2,1.043,6.9502716,0
760,BHUTAN,0,1998,1.1355101,2,1.092,6.99582,0
760,BHUTAN,0,1999,1.1798708,2,1.136,7.0348372,0
770,PAKISTAN,1,1947,.80500001,3,.80500001,6.6908422,0
770,PAKISTAN,0,1948,.88700002,3,.80500001,6.6908422,0
770,PAKISTAN,0,1949,.53799999,3,.88700002,6.7878451,0
770,PAKISTAN,0,1950,.602,0,.53799999,6.2878585,0
770,PAKISTAN,0,1951,.61400002,0,.602,6.4002576,0
770,PAKISTAN,0,1952,.583,0,.61400002,6.4199948,0
770,PAKISTAN,0,1953,.602,0,.583,6.368187,0
770,PAKISTAN,0,1954,.602,0,.602,6.4002576,0
770,PAKISTAN,0,1955,.579,0,.602,6.4002576,0
770,PAKISTAN,0,1956,.602,0,.579,6.3613024,0
770,PAKISTAN,0,1957,.59200001,0,.602,6.4002576,0
770,PAKISTAN,0,1958,.579,0,.59200001,6.3835068,0
770,PAKISTAN,0,1959,.60100001,0,.579,6.3613024,0
770,PAKISTAN,0,1960,.63800001,0,.60100001,6.3985949,0
770,PAKISTAN,0,1961,.65899998,0,.63800001,6.4583383,0
770,PAKISTAN,0,1962,.67000002,0,.65899998,6.4907236,0
770,PAKISTAN,0,1963,.70599997,0,.67000002,6.5072775,0
770,PAKISTAN,0,1964,.75400001,0,.70599997,6.5596151,0
770,PAKISTAN,0,1965,.889,0,.75400001,6.6253924,0
770,PAKISTAN,0,1966,.89399999,0,.889,6.7900972,0
770,PAKISTAN,0,1967,.926,0,.89399999,6.7957058,0
770,PAKISTAN,0,1968,.96600002,0,.926,6.8308744,0
770,PAKISTAN,0,1969,.94599998,0,.96600002,6.8731637,0
770,PAKISTAN,0,1970,1.029,0,.94599998,6.8522425,0
770,PAKISTAN,0,1971,.972,0,1.029,6.9363427,0
770,PAKISTAN,0,1972,.898,0,.972,6.8793559,0
770,PAKISTAN,0,1973,.90700001,0,.898,6.8001699,0
770,PAKISTAN,0,1974,.93400002,0,.90700001,6.8101425,0
770,PAKISTAN,0,1975,.92299998,0,.93400002,6.8394766,0
770,PAKISTAN,0,1976,.94300002,0,.92299998,6.8276291,0
770,PAKISTAN,0,1977,.96899998,0,.94300002,6.8490663,0
770,PAKISTAN,0,1978,1.0140001,0,.96899998,6.8762646,0
770,PAKISTAN,0,1979,1.053,0,1.0140001,6.921658,0
770,PAKISTAN,0,1980,1.11,0,1.053,6.9593987,0
770,PAKISTAN,0,1981,1.101,0,1.11,7.0121155,0
770,PAKISTAN,0,1982,1.1289999,0,1.101,7.003974,0
770,PAKISTAN,0,1983,1.168,0,1.1289999,7.0290875,0
770,PAKISTAN,0,1984,1.207,0,1.168,7.0630484,0
770,PAKISTAN,0,1985,1.262,0,1.207,7.0958934,0
770,PAKISTAN,0,1986,1.28,0,1.262,7.1404529,0
770,PAKISTAN,0,1987,1.309,0,1.28,7.1546154,0
770,PAKISTAN,0,1988,1.3710001,0,1.309,7.1770186,0
770,PAKISTAN,0,1989,1.397,0,1.3710001,7.2232957,0
770,PAKISTAN,0,1990,1.3940001,0,1.397,7.2420826,0
770,PAKISTAN,0,1991,1.3940001,0,1.3940001,7.2399325,0
770,PAKISTAN,0,1992,1.432,0,1.3940001,7.2399325,0
770,PAKISTAN,0,1993,1.4232986,2,1.432,7.2668276,0
770,PAKISTAN,0,1994,1.4421133,2,1.423,7.2607322,0
770,PAKISTAN,0,1995,1.479117,2,1.442,7.2738647,0
770,PAKISTAN,0,1996,1.4989812,2,1.479,7.2992005,0
770,PAKISTAN,0,1997,1.4782673,2,1.499,7.312541,0
770,PAKISTAN,0,1998,1.4799438,2,1.478,7.2986259,0
770,PAKISTAN,0,1999,1.5019799,2,1.48,7.2997594,0
771,BANGLADESH,1,1972,.89399999,0,.89399999,6.7957058,0
771,BANGLADESH,0,1973,.75599998,0,.89399999,6.7957058,0
771,BANGLADESH,0,1974,.96799999,0,.75599998,6.6280413,0
771,BANGLADESH,0,1975,.95700002,0,.96799999,6.8752322,0
771,BANGLADESH,0,1976,.99400002,0,.95700002,6.8638034,0
771,BANGLADESH,0,1977,.94700003,0,.99400002,6.9017372,0
771,BANGLADESH,0,1978,1.008,0,.94700003,6.8532991,0
771,BANGLADESH,0,1979,1.089,0,1.008,6.9157233,0
771,BANGLADESH,0,1980,1.085,0,1.089,6.9930153,0
771,BANGLADESH,0,1981,1.084,0,1.085,6.9893351,0
771,BANGLADESH,0,1982,1.181,0,1.084,6.9884133,0
771,BANGLADESH,0,1983,1.068,0,1.181,7.0741167,0
771,BANGLADESH,0,1984,1.14,0,1.068,6.9735432,0
771,BANGLADESH,0,1985,1.216,0,1.14,7.0387836,0
771,BANGLADESH,0,1986,1.261,0,1.216,7.103322,0
771,BANGLADESH,0,1987,1.251,0,1.261,7.1396604,0
771,BANGLADESH,0,1988,1.298,0,1.251,7.1316986,0
771,BANGLADESH,0,1989,1.375,0,1.298,7.1685801,0
771,BANGLADESH,0,1990,1.39,0,1.375,7.2262092,0
771,BANGLADESH,0,1991,1.474,0,1.39,7.2370591,0
771,BANGLADESH,0,1992,1.51,0,1.474,7.2957349,0
771,BANGLADESH,0,1993,1.5546556,2,1.51,7.3198647,0
771,BANGLADESH,0,1994,1.5935823,2,1.5549999,7.349009,0
771,BANGLADESH,0,1995,1.6459538,2,1.594,7.3737397,0
771,BANGLADESH,0,1996,1.6949798,2,1.646,7.4060755,0
771,BANGLADESH,0,1997,1.7580765,2,1.6950001,7.4354262,0
771,BANGLADESH,0,1998,1.8205456,2,1.758,7.4719758,0
771,BANGLADESH,0,1999,1.878804,2,1.821,7.5068913,0
775,BURMA,1,1948,.20200001,3,.20200001,5.3082676,0
775,BURMA,0,1949,.199,3,.20200001,5.3082676,0
775,BURMA,0,1950,.228,0,.199,5.2933049,0
775,BURMA,0,1951,.234,0,.228,5.4293456,0
775,BURMA,0,1952,.25400001,0,.234,5.4553213,0
775,BURMA,0,1953,.257,0,.25400001,5.5373344,0
775,BURMA,0,1954,.252,0,.257,5.5490761,0
775,BURMA,0,1955,.255,0,.252,5.529429,0
775,BURMA,0,1956,.241,0,.255,5.5412636,0
